file	chroma_stft	rmse	spectral_centroid	spectral_bandwith	rollof	zero_crossing_rate	mfcc1	mfcc2	mfcc3	mfcc4	mfcc5	mfcc6	mfcc7	mfcc8	mfcc9	mfcc10	mfcc11	mfcc12	mfcc13	mfcc14	mfcc15	mfcc16	mfcc17	mfcc18	mfcc19	mfcc20
5_jackson_23.wav	0.3508108	0.070878826	1003.2748910817799	887.1940220057668	1908.67919921875	0.06599934895833333	-287.24304	233.63791	-61.950047	3.8830767	15.875872	-48.82955	-8.333211	-5.265086	-20.722797	16.235527	7.394694	-9.6401005	-3.595334	-20.003544	-5.3844795	6.8174233	-26.042269	-11.912981	10.222131	-18.573757
5_jackson_24.wav	0.38828716	0.06364458	808.724651343843	802.8728005074968	1435.546875	0.041748046875	-327.88	241.00168	-43.295586	4.8674374	9.942738	-43.78335	-10.84505	-18.08219	-26.977213	10.095842	-7.470873	-20.00294	0.18435033	-13.530881	-3.7462223	11.339388	-20.447763	-14.990543	5.4462185	-17.587353
5_jackson_25.wav	0.41525152	0.057852585	830.9189695731433	827.1626308714854	1422.3876953125	0.04774305555555555	-336.77002	232.21321	-42.16855	3.9463224	4.5947623	-46.178776	-9.008529	-17.991247	-29.00745	11.124699	-4.670152	-16.99248	3.053735	-14.9067335	-7.905241	12.891626	-14.431124	-12.366312	5.755708	-16.867363
5_jackson_26.wav	0.43491533	0.06887096	929.432387602926	852.6007383710728	1569.53125	0.05929904513888889	-304.3528	224.73834	-48.917557	4.701151	3.5983233	-53.63525	-8.873657	-14.116386	-33.685104	6.971979	-1.4972782	-17.530434	-0.78946686	-12.065532	-5.3913493	7.5241184	-17.157995	-9.975411	2.6929395	-21.978376
5_jackson_27.wav	0.34123668	0.05732201	777.8069062618446	745.7437560693038	1355.3955078125	0.043755425347222224	-338.99298	242.24005	-44.037556	2.4715002	13.638165	-47.154556	-14.497033	-7.2424655	-27.061104	-2.206656	-0.7552633	-9.205257	-7.233936	-20.4663	-6.2773476	6.948609	-16.241068	-10.009229	2.3418896	-16.473501
5_jackson_28.wav	0.3588638	0.059645828	797.2416429108474	773.8072857219388	1398.3123779296875	0.044647216796875	-330.6095	249.4021	-48.41562	6.0150747	8.716456	-46.7613	-6.705407	-17.402294	-30.839962	12.218001	-3.1376414	-18.315716	-1.5750272	-17.226088	-4.087871	11.490038	-21.534525	-12.406092	5.3692036	-24.141727
5_jackson_29.wav	0.32198358	0.042185012	995.1154352758392	876.1791643399959	1716.50390625	0.06666201636904762	-361.8769	227.70331	-57.25517	8.411593	11.375105	-48.61608	-2.5690827	-9.158537	-30.274282	10.842705	-1.4190035	-19.68777	-1.4890175	-14.102049	-8.156618	6.4514837	-18.009792	-8.447591	7.320553	-19.912266
5_jackson_3.wav	0.39658064	0.05439862	958.2836516339602	837.3112832908379	1692.7490234375	0.05881076388888889	-306.34354	231.50813	-59.66162	-1.7298652	23.504236	-36.35892	-16.00138	-16.266186	-17.533667	20.866158	4.0260887	-14.071742	-0.33269256	-15.030579	-7.503662	6.2688036	-23.148636	-14.652411	8.572167	-16.837011
5_jackson_30.wav	0.29429227	0.096855655	814.5535974527887	758.2579470154066	1396.2582236842106	0.04625822368421053	-298.1439	225.08928	-42.847122	-2.572602	10.6323	-45.344315	-17.971365	-10.894315	-24.40173	-1.3755602	-4.2408204	-9.844619	-3.2398975	-17.048775	-5.28722	7.2774515	-17.492683	-12.313004	3.2240353	-14.330653
5_jackson_31.wav	0.2795	0.07459535	833.3225683936658	783.0997863720445	1484.5947265625	0.04519314236111111	-305.36215	219.04031	-45.20838	-3.141429	11.104732	-40.484745	-10.582188	-9.390979	-24.992085	3.3418517	-0.720958	-13.269262	-8.692738	-21.334122	-8.400756	5.0480556	-20.98333	-13.844288	6.1656704	-12.925226
5_jackson_32.wav	0.3539238	0.07378076	915.6442412011606	790.1100783886255	1617.98095703125	0.05699327256944445	-302.21625	232.4999	-63.585068	-6.4610496	11.699635	-51.229324	-14.120656	-3.8810306	-26.753296	-0.5577826	2.1583505	-10.06581	-7.496155	-19.344885	-9.330512	0.93879724	-21.132696	-11.22405	3.8983562	-16.375572
5_jackson_33.wav	0.2982947	0.09180244	923.06911659288	746.3962303144634	1696.0564108455883	0.05451516544117647	-282.87405	232.10878	-66.20404	-14.06353	14.114121	-50.31897	-19.882193	-2.286511	-25.116837	-5.874322	3.3864596	-3.0696816	-4.6301064	-20.692017	-12.90352	1.4607399	-15.503766	-9.350286	5.0219207	-13.246592
5_jackson_34.wav	0.39140138	0.06130666	924.5405035773783	812.5996730995466	1652.0004272460938	0.05352783203125	-301.22876	249.87038	-61.864685	0.22009468	17.617647	-44.414574	-10.52445	-11.647273	-20.511646	23.681538	9.847643	-12.973156	-2.049498	-17.641258	-8.049243	6.7607107	-25.517967	-16.497711	7.976202	-18.472672
5_jackson_35.wav	0.3050141	0.0703853	1078.2784044441246	867.682280670094	1966.321443256579	0.06465871710526316	-289.76685	216.25732	-71.959564	-4.7458353	5.624424	-59.31021	-8.116112	1.1683308	-29.244093	0.6706342	2.1445043	-11.252606	-1.0084081	-15.215817	-14.307824	-1.8248758	-19.129864	-8.850034	8.090442	-12.898172
5_jackson_36.wav	0.34453258	0.063854635	900.1275300372238	776.3518769174418	1573.2696533203125	0.053619384765625	-312.69763	240.51346	-65.07707	-3.8931293	6.5123315	-55.185776	-4.493323	-0.8109945	-30.816149	2.7757664	2.609479	-12.556712	-3.4864364	-20.623419	-17.143463	1.6886338	-15.451894	-9.013857	5.4964323	-16.350267
5_jackson_37.wav	0.4074819	0.055245448	966.2114678011644	851.7465764000573	1929.1216681985295	0.05362477022058824	-307.34073	230.1804	-64.07108	11.2413645	30.229233	-44.88748	-16.819376	-9.430905	-16.536041	19.930367	5.027198	-14.950232	-1.2920431	-13.303591	-8.118466	1.6340814	-24.330582	-13.091347	6.2353473	-16.881987
5_jackson_38.wav	0.410433	0.040991236	929.2776641598439	866.8892602288151	1676.1898643092106	0.05430201480263158	-351.74142	240.69978	-54.06128	8.76044	25.211084	-41.93344	-18.314997	-14.845245	-19.371008	17.494171	4.753454	-13.349032	-3.98942	-16.076765	-4.5689187	4.9077277	-25.88055	-13.231064	8.617566	-17.617657
5_jackson_39.wav	0.37125832	0.06564021	909.8022631356451	810.6614135007869	1648.556698069853	0.053509880514705885	-292.19226	228.36592	-53.991085	5.362954	23.492908	-42.83554	-18.15564	-12.38023	-17.75973	17.091494	4.7712016	-13.3668165	-1.4153409	-11.148399	-5.1937914	0.67720693	-25.463886	-13.353013	4.1281033	-19.255535
5_jackson_4.wav	0.4385162	0.047502242	1059.537188050852	899.7877308063241	1852.791694972826	0.07228685461956522	-339.46597	216.97083	-55.779945	-1.1017522	20.1455	-38.329086	-12.639211	-8.540756	-17.1773	18.10462	9.410278	-12.546458	-6.783683	-15.478279	-5.2598305	4.7281156	-21.076794	-10.673892	9.354743	-16.31789
5_jackson_40.wav	0.36948407	0.06698926	950.2444254319307	796.6413841646995	1724.45068359375	0.058295355902777776	-291.1975	236.15256	-62.32259	-0.6749439	26.176163	-41.150234	-23.200512	-16.29504	-13.518566	20.71111	2.3710067	-14.16297	-3.226618	-17.266695	-4.234299	6.3110733	-26.709997	-12.515105	10.789599	-19.898325
5_jackson_41.wav	0.3694961	0.06037171	1025.6178774707926	903.1160850846261	1909.87548828125	0.059000651041666664	-298.8856	233.31706	-66.483055	13.417735	23.132439	-51.547485	-12.766342	-12.811704	-21.04577	28.382523	8.524794	-20.74627	-1.7536974	-10.681531	-6.936432	2.2305818	-25.449492	-13.235934	4.658285	-22.301199
5_jackson_42.wav	0.3235636	0.09561517	930.6437451187588	882.4683868384369	1591.40625	0.05505952380952381	-283.72162	229.58482	-56.477905	8.105585	7.4148755	-50.345703	-3.0789967	-19.46436	-39.818794	11.543654	1.0403982	-17.111788	0.26865906	-17.724546	-13.195984	-0.1899693	-24.665257	-7.595103	7.215837	-26.872244
5_jackson_43.wav	0.29680985	0.12094775	970.7362764624488	851.4089953118731	1680.1565069901317	0.05543277138157895	-249.96202	223.01112	-68.02282	1.7375491	13.04353	-48.731102	-9.370549	-19.786152	-35.975163	13.72509	5.942058	-14.35606	-2.1668947	-16.996964	-9.913248	0.9158416	-25.546007	-10.954037	5.5559697	-23.484156
5_jackson_44.wav	0.38963306	0.09863771	1007.5214626799777	949.017082769173	1909.1142134232955	0.056107954545454544	-271.13373	230.20164	-65.71976	10.623212	12.802764	-50.809826	-0.40497515	-13.184948	-36.544186	11.351081	-0.66810924	-18.626383	0.39339256	-14.576829	-8.166083	2.0225334	-26.19607	-8.204461	8.457481	-26.098127
5_jackson_45.wav	0.39928952	0.08378343	998.8767100869138	912.2679834832818	1936.373291015625	0.061328125	-276.7478	243.72363	-73.16446	11.454929	15.065828	-55.96803	-0.09470081	-9.984022	-39.171288	9.338218	0.2501185	-19.591099	-2.8352907	-17.850817	-8.359774	3.9017243	-28.193426	-12.142812	9.900632	-22.286282
5_jackson_46.wav	0.34451732	0.096018285	1035.8666623799515	929.435068290478	1910.5823863636363	0.06633966619318182	-269.26218	223.35757	-65.716736	8.99601	12.073945	-47.08711	4.0619674	-12.84104	-41.919277	8.599984	4.9008956	-13.958893	0.065177225	-15.176551	-10.93948	-1.8015759	-25.986092	-7.8755174	7.4598374	-24.57027
5_jackson_47.wav	0.3384168	0.10979761	1107.2817002877453	973.7478476933513	2035.355808423913	0.07001528532608696	-266.05383	219.05896	-64.54767	10.661862	9.247201	-54.486465	0.86013204	-8.858142	-38.43745	9.107898	3.7153728	-17.20732	0.49267015	-10.644273	-10.469647	-2.7598538	-22.764454	-6.1783595	5.751846	-25.803305
5_jackson_48.wav	0.36827958	0.11244211	1063.790897045965	930.2515536195456	2015.3120561079545	0.07195490056818182	-250.7939	217.3955	-64.31103	2.1610878	4.3301067	-47.92499	7.6497045	-7.810286	-40.22667	7.609343	9.143581	-7.161345	0.9165455	-19.119411	-14.5670595	-4.440349	-27.683714	-8.189028	7.678597	-24.168232
5_jackson_49.wav	0.4169008	0.08850724	989.5479462277757	867.0139178463803	1649.853515625	0.06263950892857142	-276.907	230.3931	-63.214676	1.6547598	7.9202046	-48.349014	-0.09214328	-12.693141	-35.08592	12.915289	2.9135664	-16.36298	1.0845693	-15.073133	-11.77556	0.8707408	-24.202564	-10.943908	5.361718	-23.32767
5_jackson_5.wav	0.3187433	0.07005073	863.2271410225665	820.4806210481444	1492.1243106617646	0.05075252757352941	-310.7652	220.95029	-43.415318	-4.2848387	3.9629893	-45.838757	-14.179703	-9.240074	-20.734617	3.5056937	-3.018964	-10.075117	-4.7040796	-22.505611	-11.693472	5.0493026	-13.956281	-7.294328	4.109103	-14.3644085
5_jackson_6.wav	0.35477766	0.07269113	886.406222061032	801.2613163123344	1558.7646484375	0.04869249131944445	-310.46692	225.72299	-54.51024	-0.9963185	5.8068514	-55.362984	-11.858303	-8.620975	-33.68125	1.9773451	0.8680831	-16.28064	-3.031166	-16.135992	-15.933777	4.1788855	-12.806255	-15.098964	2.0556633	-11.845801
5_jackson_7.wav	0.32459798	0.069915004	1029.1586229837753	916.8820180006796	2042.4876493566176	0.06008731617647059	-294.42645	226.68614	-74.06245	2.813693	10.511003	-59.70821	-8.818697	-7.215562	-36.52821	2.2794921	-1.3917501	-14.868171	5.988424	-16.256767	-21.360783	7.333006	-11.19481	-18.120358	4.6774936	-7.276028
5_jackson_8.wav	0.35615167	0.058462285	1018.6308820194844	850.4777480344605	1814.17236328125	0.060150146484375	-301.4265	216.81647	-65.61129	-4.984113	7.90609	-51.6428	-7.3296227	-3.366592	-27.764816	5.8072124	1.6048623	-12.474892	3.5028033	-15.006035	-19.09666	0.9162115	-14.642379	-10.419046	9.15486	-11.379918
5_jackson_9.wav	0.30730185	0.05420028	989.0466722753147	926.9000273015176	1848.8408203125	0.0575390625	-353.07278	188.30379	-43.039303	0.61530036	10.992675	-39.798187	-10.593784	-9.519546	-27.905096	-0.6363852	-1.9778962	-12.576032	-2.3302565	-16.621164	-17.193548	-0.5994698	-12.335082	-8.901041	5.449922	-9.151477
5_lucas_0.wav	0.5151401	0.04335989	1456.8614078302503	950.3204368232115	2473.005558894231	0.11842698317307693	-381.70166	170.2011	-65.38117	13.146727	41.995354	-31.723263	-1.7480284	16.317522	-19.08495	0.1855298	11.577923	-8.7005005	-0.4422113	0.99383837	-7.059701	2.7285542	-3.3187757	-10.12567	3.6059914	0.41796985
5_lucas_1.wav	0.52401274	0.027040172	1525.1995443244107	1046.836612903059	2769.6005859375	0.1396484375	-483.54572	105.95435	-35.33816	4.977495	22.66136	-16.45777	-1.74375	5.5026727	-11.780506	1.2712464	6.468136	-4.69146	-1.1327595	-1.553009	-1.8562996	4.898563	-2.9102404	-6.451124	2.5490363	-2.397537
5_lucas_10.wav	0.51369214	0.0795472	1270.171405487237	897.5549415751411	2217.4713134765625	0.09967041015625	-335.17883	172.98647	-52.08693	-4.6787868	27.488897	-28.907654	-12.3327055	5.642359	-16.053234	-2.627637	9.6966	-0.56616926	-0.46288	-6.4485354	-9.244939	2.9219646	-1.9030129	-9.743464	-0.7017372	-0.49598488
5_lucas_11.wav	0.5126152	0.042828653	1398.5612733931075	959.4451704171659	2431.7669046336205	0.10664735991379311	-408.44534	145.60812	-54.743256	6.28952	36.21084	-20.538757	-0.33757192	14.455106	-10.332438	4.5110188	13.439014	-0.30625713	3.6977947	0.61900795	-4.016309	4.5398035	-3.4164171	-8.150364	4.2418733	-0.52813935
5_lucas_12.wav	0.5113747	0.067662835	1304.075425270265	944.2238968082876	2327.38037109375	0.10032145182291667	-348.95932	174.57283	-55.510036	5.4025483	32.435894	-34.261425	-9.578869	10.452297	-16.864586	0.90858984	13.144681	-4.190985	-1.5982857	-3.1600246	-8.560104	0.9214527	-4.155512	-9.581619	1.1106817	-2.437665
5_lucas_13.wav	0.5417942	0.053446524	1304.9841294886269	928.6554582576534	2359.5421424278848	0.09696138822115384	-348.94363	189.67357	-65.529106	10.439647	39.96665	-38.72695	-10.45108	13.248206	-16.483995	1.0045031	10.476913	-5.533893	1.6844535	-2.8290262	-8.565177	4.466356	-4.1809697	-9.974116	4.8958135	-2.3560271
5_lucas_14.wav	0.55015355	0.032074776	1297.2322193709608	973.242034289261	2378.265380859375	0.10107421875	-404.45956	173.22032	-49.885876	10.312662	39.620148	-25.634073	-5.4591303	11.6689005	-16.323874	0.88444835	13.789793	-3.668993	-0.12618102	0.5054917	-6.215653	2.9699967	-0.41859436	-9.837112	-1.1908646	1.2135412
5_lucas_15.wav	0.5231959	0.077244274	1326.025695410627	929.2589821491259	2346.6705322265625	0.099365234375	-342.29282	174.36426	-58.169544	3.8909557	33.107956	-30.883675	-8.770829	7.1813164	-16.617937	1.0630745	8.168506	-4.645415	1.017815	-6.5274615	-9.595956	4.236982	-6.822623	-12.864047	3.8043091	-0.90059406
5_lucas_16.wav	0.5135261	0.04865031	1480.1926713451637	923.8710776662567	2480.8734600360576	0.115966796875	-365.66223	174.18414	-72.75873	15.666696	45.523518	-36.494076	-7.6177053	12.901623	-17.869953	4.1013913	12.461063	-6.9632525	3.1205015	0.66566366	-7.6978755	4.209499	-3.6088932	-9.966981	5.168254	0.36568886
5_lucas_17.wav	0.5504366	0.07283626	1360.0310091608667	947.5101965344212	2378.014605978261	0.10168987771739131	-353.24423	172.67772	-64.19663	0.09662634	33.270454	-32.299625	-9.19734	9.829203	-18.025806	-1.402003	10.856179	-3.7028434	-0.19025633	-3.8502045	-7.9742293	3.828916	-4.3014436	-11.642757	2.5890908	-0.037640475
5_lucas_18.wav	0.57125705	0.07881736	1288.2569746483673	931.6211640542966	2329.1748046875	0.10390218098958333	-327.49533	172.33966	-54.634396	5.0959673	31.44153	-33.230267	-5.5665812	15.258807	-15.363622	-0.6153989	12.97451	-1.3774368	0.7812186	-5.016496	-11.461452	1.915636	-2.287387	-8.494885	4.1611404	-1.604886
5_lucas_19.wav	0.5138936	0.048245233	1322.114136393767	896.5343472651217	2330.1009639616937	0.10053868447580645	-358.20825	179.65637	-61.10824	9.862661	39.90365	-33.06356	-9.067768	10.228824	-18.316238	0.47821045	11.125258	-5.099001	2.6511	1.6564838	-5.004525	3.4694521	-4.96535	-9.031316	5.3013887	-1.8551048
5_lucas_2.wav	0.51425636	0.051948495	1505.842014643219	870.8222511275661	2419.0400390625	0.12591796875	-372.79684	153.45227	-64.925766	6.2623405	38.939835	-29.41995	-8.903962	11.943873	-12.690073	3.9469666	13.278569	-4.8258834	-1.0247766	-1.453301	-6.1342397	3.0613215	-3.727894	-8.223708	5.7698226	0.9876739
5_lucas_20.wav	0.56221503	0.027574975	1483.8493536255176	956.8199506387691	2539.9391867897725	0.12829959753787878	-436.6498	153.29953	-57.631275	15.482663	40.484413	-27.407806	-3.0931113	12.043528	-13.844578	5.996716	11.476513	-7.4113846	-0.660145	-2.5679026	-4.9520106	8.226242	-1.7932144	-9.319452	4.3998857	-1.0056938
5_lucas_21.wav	0.4762043	0.02657463	1539.4058035602466	924.5382230492463	2519.384765625	0.13778525904605263	-456.24527	129.5146	-40.386383	14.542631	32.130566	-25.200201	-4.579761	10.152687	-16.853907	-3.5338874	10.569744	-0.4715028	1.5606657	0.36446792	-2.7601588	5.0425777	-1.1938937	-6.4292397	3.44435	-0.5627726
5_lucas_22.wav	0.5155891	0.062908486	1272.1938153484002	905.7448076606811	2375.54296875	0.10736328125	-336.59204	189.3676	-63.38368	8.932583	36.783886	-37.871048	-10.843888	6.1980596	-22.861511	-0.7932121	7.9356647	-7.98194	1.9779036	-4.002681	-11.3261795	3.9998798	-4.153611	-11.220049	3.7166955	-3.9585972
5_lucas_23.wav	0.5268556	0.063495204	1443.1086162902316	921.6871337140963	2420.8289513221152	0.12507512019230768	-363.4425	142.95325	-52.212517	-0.1364991	30.276987	-26.31432	-9.326883	10.57729	-15.414372	-3.8386693	13.706603	0.6260246	-3.1554475	-6.299496	-11.717806	-0.2334418	1.1002618	-8.591053	-3.2125332	-0.8388754
5_lucas_24.wav	0.5234588	0.034964312	1420.3024499076337	858.6354775901575	2331.68701171875	0.124267578125	-410.23492	168.12639	-61.18634	11.460284	44.555008	-28.172853	-9.760258	10.707356	-13.857256	1.8480979	10.056506	-4.6846824	0.8701318	-3.855676	-7.098955	9.113552	1.1977025	-9.261161	3.5569632	0.025984887
5_lucas_25.wav	0.52901226	0.038129408	1322.6218927046687	891.6070504274517	2248.6246744791665	0.10713252314814815	-388.00757	172.34715	-52.791397	10.282167	38.600292	-32.63179	-14.762391	8.07167	-13.114592	1.6528236	8.724187	-6.6419015	-1.1842967	-3.0283947	-6.170478	5.424601	-3.4927704	-10.933779	3.0272129	-0.85741127
5_lucas_26.wav	0.5646394	0.050152473	1357.9684202198473	950.0159157690003	2317.718036358173	0.111083984375	-385.89832	158.6844	-48.132748	5.8911242	34.798206	-23.781212	-7.1524014	9.951024	-11.967108	1.505205	11.256398	-1.1691848	-0.14470743	-4.01503	-4.4442296	5.905147	-4.4723334	-9.898492	4.6420574	0.07345115
5_lucas_27.wav	0.48147413	0.051382665	1301.5833919186366	911.5458315553185	2209.223820612981	0.09930889423076923	-350.78357	175.90143	-52.991165	13.528932	41.58754	-30.523214	-10.483738	9.355242	-16.253788	0.61418855	10.828186	-3.8659785	2.7901678	0.69436675	-6.1259265	3.5854902	-1.701002	-6.264547	4.357617	-2.644044
5_lucas_28.wav	0.5817216	0.03375169	1269.2211486663912	919.3675159962131	2309.43603515625	0.10628255208333333	-385.90775	200.94942	-64.60827	12.884961	42.049725	-35.715687	-6.6445594	10.208318	-20.457117	3.0240567	12.084334	-6.253063	0.2065738	-4.747283	-6.6764655	7.506785	-5.1147494	-10.894464	4.3798394	-3.9536688
5_lucas_29.wav	0.5458045	0.058039114	1296.1973014479856	873.2415529296901	2228.2379150390625	0.10986328125	-337.5154	182.8792	-58.22965	-1.3288528	30.640387	-31.713285	-10.078082	6.5544457	-17.994461	1.2847368	11.562671	-2.667138	2.5885913	-5.1278334	-12.83286	3.4183989	-0.86120796	-11.154132	0.63465434	-0.4626411
5_lucas_3.wav	0.53798145	0.07641377	1262.247724151239	944.0294520633588	2278.3065132472825	0.09597911005434782	-351.17596	170.00867	-47.8542	5.777312	33.863747	-28.007046	-8.7002125	10.315518	-14.1304865	1.2763195	13.605646	-0.85346323	0.8590334	-3.2149284	-8.768524	3.3528686	-2.2038133	-11.678602	1.5373044	2.3629537
5_lucas_30.wav	0.5092349	0.030950839	1346.5078705247429	948.4161780154844	2387.249200994318	0.10314571496212122	-431.44983	167.40036	-45.83645	21.135412	38.500805	-34.095425	-6.887039	13.137778	-14.899015	2.4101582	12.094921	-3.2270288	3.518522	1.2419409	-4.522488	4.6858	-3.3926919	-8.022509	3.4755676	-4.2520294
5_lucas_31.wav	0.49861574	0.041279234	1297.9604356829152	905.9744129773323	2303.2245342548076	0.10618239182692307	-369.11227	194.86334	-65.12294	13.682644	42.97048	-34.197685	-3.4246943	14.021066	-18.750126	4.0831037	12.430103	-7.390394	2.9468424	0.08066944	-7.49105	5.8213415	-2.7203715	-9.206822	5.266483	-2.8766212
5_lucas_32.wav	0.5203825	0.050983865	1266.739679984996	923.4437360408087	2239.453125	0.10693359375	-355.7207	183.70177	-53.811893	8.65441	34.440266	-33.72965	-8.505655	9.145092	-18.432772	-0.7329271	8.264193	-6.31445	0.8134911	-2.7784266	-8.624846	1.4745448	-6.2028656	-9.537848	4.001964	-2.896037
5_lucas_33.wav	0.5368414	0.0433144	1414.6733325096009	891.4189016883506	2355.8919270833335	0.12091290509259259	-364.60394	162.81491	-60.85294	3.7033427	33.19669	-31.031591	-9.180647	6.6212006	-18.776594	-0.29258084	9.710585	-4.180579	0.059396956	-5.5490265	-8.757885	2.8394227	-7.0850644	-9.99707	5.442872	-3.4266741
5_lucas_34.wav	0.509057	0.043866556	1253.4189913605799	907.5561583175271	2295.977783203125	0.09879557291666667	-358.08047	181.70345	-55.952625	18.721449	45.13754	-32.794373	-9.510937	10.258633	-18.114914	-0.43220094	9.194539	-6.932245	-0.8016038	-0.90556955	-3.4321272	3.6949337	-6.0023575	-6.411234	4.6786184	-6.9351807
5_lucas_35.wav	0.5300591	0.04279802	1367.967399465722	974.3476947436455	2475.1220703125	0.11272063078703703	-381.96484	155.13213	-49.416107	13.997103	36.27955	-30.57473	-8.14058	11.2954445	-13.228866	3.2125468	13.083459	-2.7678177	0.66103053	-0.79318964	-4.4975777	4.4806194	-3.0122182	-8.611643	2.4838743	-1.4725355
5_lucas_36.wav	0.5230953	0.052490678	1415.4626912884069	908.0094860562217	2356.689453125	0.11955656828703703	-355.64572	171.79138	-60.71636	8.367498	36.64283	-33.222378	-8.410831	10.235645	-17.494345	0.7629085	11.061811	-3.9120548	2.3702357	-1.8205612	-8.485989	2.7996218	-3.2069566	-7.908344	4.7225556	-0.1417181
5_lucas_37.wav	0.50663793	0.04913443	1470.6487086595564	922.1638307461554	2465.8990675403224	0.1255670362903226	-391.07016	150.67703	-55.69562	6.6613197	32.96334	-31.658113	-11.40491	7.4711847	-16.331865	-0.061986323	10.244667	-4.816146	-0.72921175	-1.5921565	-4.753374	4.7566857	-3.97069	-10.338395	3.5034063	-0.4619034
5_lucas_38.wav	0.54133236	0.057298142	1268.9917290787641	915.2476162953753	2303.155517578125	0.10756429036458333	-367.51913	167.84193	-47.687744	6.9926324	34.594604	-26.782272	-8.769249	9.100192	-11.499977	5.1155105	12.614446	-4.7852225	-3.2818851	-4.3220105	-4.2602177	5.4307265	-5.1631737	-9.623815	5.5209746	-0.02236414
5_lucas_39.wav	0.51948076	0.052886195	1308.4499224151693	949.3647089143625	2336.6998487903224	0.10701234879032258	-356.2148	169.9324	-49.94488	13.693923	39.41802	-29.206789	-8.462972	10.117031	-14.301526	2.7698522	10.613164	-6.2911487	-0.3526073	-0.46443027	-4.160897	4.343418	-4.8036075	-8.543894	5.0998554	-2.8202174
5_lucas_4.wav	0.5700976	0.06913002	1311.8138103045583	932.8121102164663	2275.668057528409	0.10493607954545454	-343.61996	171.26738	-54.61781	-0.14830396	27.77725	-33.313854	-9.178011	10.224354	-17.167723	-1.0548753	13.40325	-2.3318312	-3.8230937	-5.909204	-6.713609	2.0386567	-7.509491	-11.35772	3.7579994	-0.49397764
5_lucas_40.wav	0.5179714	0.07086299	1303.0204158381198	910.1100733522936	2309.6700917119565	0.10020380434782608	-336.61792	183.73003	-64.56857	6.9216084	37.845154	-32.316044	-5.6897073	10.788912	-18.453531	2.0544186	11.9008045	-3.8256774	1.3624803	-5.822791	-9.063955	6.49527	-5.1252923	-13.07589	4.872733	1.5027145
5_lucas_41.wav	0.51582944	0.04968068	1267.7579004455793	905.8507675563998	2212.3025645380435	0.09946076766304347	-348.10745	211.65804	-67.595764	7.73078	43.365185	-32.358673	-6.633564	10.2305565	-16.734238	6.011171	10.224467	-7.648984	3.3307486	-2.9150193	-7.955504	8.021794	-4.6183834	-11.778842	6.643288	-0.7560984
5_lucas_42.wav	0.50280505	0.046577834	1448.0516624183683	949.7601897179729	2432.210023941532	0.11619518649193548	-378.71204	154.68758	-52.54801	13.575122	37.08001	-30.20351	-6.2546225	14.085185	-12.056627	2.33709	12.58106	-1.7331661	0.8001962	-0.56378824	-2.262319	3.298712	-7.674158	-8.366719	5.4494405	-1.2292541
5_lucas_43.wav	0.54999876	0.06924271	1350.4783157173247	897.453469014635	2309.220703125	0.11224609375	-337.7066	181.92007	-64.06774	5.9543047	37.84454	-34.414978	-11.665601	10.219679	-13.4782715	3.0977616	10.541531	-4.851932	-1.8627896	-5.9750557	-5.3492165	5.2939024	-7.333206	-9.901131	4.628283	-3.7739182
5_lucas_44.wav	0.5104184	0.063450955	1301.0283902233057	881.6518148385726	2265.812735721983	0.09971039870689655	-352.57098	169.07513	-54.987835	4.4979286	36.718216	-27.350492	-9.948621	9.266741	-12.9322	3.0262978	11.702374	-5.152216	-1.4162356	-0.67042327	-3.8774755	3.2307146	-4.9595046	-9.682026	1.7083236	-1.4910266
5_lucas_45.wav	0.6241441	0.036981966	991.6680023012312	999.6226093060171	2051.727764423077	0.044045472756410256	-441.96225	153.25075	-40.41225	18.110546	39.499416	-20.915154	-1.7786365	12.4036455	-8.486825	7.5466394	11.531511	-3.2472813	3.6266704	1.5384899	-2.4886637	6.1512017	-1.049866	-3.3496864	7.617446	0.49537957
5_lucas_46.wav	0.519325	0.06507849	1255.0429420058958	922.2265983003011	2275.341796875	0.09189453125	-337.08646	190.43268	-64.8983	14.609222	44.414627	-33.276447	-6.485078	11.276442	-17.282589	3.898089	10.575931	-6.206779	2.5261002	-2.5112367	-6.7750263	5.724885	-5.5313153	-9.6114855	4.919291	-3.9896622
5_lucas_47.wav	0.5431442	0.035110217	1481.6393206152622	942.7977037208118	2474.52392578125	0.13009440104166667	-377.2914	175.00963	-72.59631	9.964211	42.655983	-34.38249	-8.882226	10.721256	-15.937835	5.186876	11.529989	-7.948014	-1.7697605	-4.5292444	-4.9515777	8.4471655	-4.607608	-9.687761	6.1537933	-3.004152
5_lucas_48.wav	0.51067936	0.06621484	1338.4102893249394	877.6627069086525	2284.5133463541665	0.11250361689814815	-350.35452	174.19815	-61.254787	3.5887976	32.914177	-35.05256	-9.043712	10.717748	-20.162704	-3.2549624	11.247953	-4.145352	-1.3279556	-2.337141	-4.4553638	4.7801647	-6.4789515	-12.114338	3.2989573	-3.037102
5_lucas_49.wav	0.57133365	0.051003367	1173.1446141793538	878.8804852524363	2067.6181640625	0.09107421875	-366.45483	209.30824	-60.650333	8.298702	39.111534	-36.992546	-10.153776	10.541034	-19.36859	-2.0954473	6.1579533	-9.071908	-1.2445863	-4.879417	-7.0496035	5.8932915	-7.8271465	-15.110377	2.43086	-3.2042692
